source,destination,protocol,chunkSize,tCount,fileSize,retransmits,connectTime,requestTime,receiveTime
192.168.0.1,www.amazon.com,HTTP/1.0,83,19,1263,2,0.000433,0.000041,0.000064
192.168.0.1,www.amazon.com,HTTP/1.1,83,19,1263,2,0.000432,0.000054,0.000077
192.168.0.1,www.amazon.com,HTTP/1.0,84,19,1263,2,0.000469,0.000060,0.000024
192.168.0.1,www.amazon.com,HTTP/1.1,84,19,1263,2,0.000466,0.000059,0.000064
192.168.0.1,www.amazon.com,HTTP/1.0,85,20,1263,2,0.000456,0.000058,0.000058
192.168.0.1,www.amazon.com,HTTP/1.1,85,20,1263,2,0.000479,0.000052,0.000078
192.168.0.1,www.amazon.com,HTTP/1.0,86,21,1263,2,0.000440,0.000070,0.000077
192.168.0.1,www.amazon.com,HTTP/1.1,86,21,1263,2,0.000466,0.000069,0.000066
192.168.0.1,www.amazon.com,HTTP/1.0,87,21,1263,2,0.000467,0.000058,0.000109
192.168.0.1,www.amazon.com,HTTP/1.1,87,21,1263,2,0.000458,0.000049,0.000065
192.168.0.1,www.amazon.com,HTTP/1.0,88,20,1263,2,0.000452,0.000056,0.000066
192.168.0.1,www.amazon.com,HTTP/1.1,88,20,1263,2,0.000507,0.000046,0.000092
192.168.0.1,www.amazon.com,HTTP/1.0,89,19,1263,2,0.000395,0.000148,0.000053
192.168.0.1,www.amazon.com,HTTP/1.1,89,19,1263,2,0.000464,0.000079,0.000076
192.168.0.1,www.amazon.com,HTTP/1.0,90,17,1263,2,0.000451,0.000059,0.000076
192.168.0.1,www.amazon.com,HTTP/1.1,90,17,1263,2,0.000439,0.000050,0.000075
192.168.0.1,www.amazon.com,HTTP/1.0,91,20,1263,2,0.000517,0.000076,0.000073
192.168.0.1,www.amazon.com,HTTP/1.1,91,20,1263,2,0.000441,0.000056,0.000073
192.168.0.1,www.amazon.com,HTTP/1.0,92,20,1263,2,0.000516,0.000052,0.000058
192.168.0.1,www.amazon.com,HTTP/1.1,92,20,1263,2,0.000441,0.000069,0.000075
192.168.0.1,www.amazon.com,HTTP/1.0,93,21,1263,2,0.000466,0.000049,0.000061
192.168.0.1,www.amazon.com,HTTP/1.1,93,21,1263,2,0.000465,0.000075,0.000059
192.168.0.1,www.amazon.com,HTTP/1.0,94,20,1263,2,0.000591,0.000066,0.000065
192.168.0.1,www.amazon.com,HTTP/1.1,94,20,1263,2,0.000417,0.000050,0.000061
192.168.0.1,www.amazon.com,HTTP/1.0,95,20,1263,2,0.000459,0.000059,0.000069
192.168.0.1,www.amazon.com,HTTP/1.1,95,20,1263,2,0.000441,0.000060,0.000056
192.168.0.1,www.amazon.com,HTTP/1.0,96,20,1263,2,0.000429,0.000053,0.000076
192.168.0.1,www.amazon.com,HTTP/1.1,96,20,1263,2,0.000470,0.000060,0.000038
192.168.0.1,www.amazon.com,HTTP/1.0,97,19,1263,2,0.000460,0.000047,0.000155
192.168.0.1,www.amazon.com,HTTP/1.1,97,19,1263,2,0.000433,0.000055,0.000074
192.168.0.1,www.amazon.com,HTTP/1.0,98,20,1263,2,0.000480,0.000052,0.000073
192.168.0.1,www.amazon.com,HTTP/1.1,98,20,1263,2,0.000449,0.000048,0.000062
192.168.0.1,www.amazon.com,HTTP/1.0,99,19,1263,2,0.000432,0.000057,0.000063
192.168.0.1,www.amazon.com,HTTP/1.1,99,19,1263,2,0.000446,0.000046,0.000076
192.168.0.1,www.amazon.com,HTTP/1.0,100,19,1263,2,0.000452,0.000048,0.000073
192.168.0.1,www.amazon.com,HTTP/1.1,100,19,1263,2,0.000449,0.000264,0.000082
192.168.0.1,www.amazon.com,HTTP/1.0,101,20,1263,2,0.000481,0.000079,0.000055
192.168.0.1,www.amazon.com,HTTP/1.1,101,20,1263,2,0.000419,0.000050,0.000077
192.168.0.1,www.amazon.com,HTTP/1.0,102,20,1263,2,0.000474,0.000043,0.000063
192.168.0.1,www.amazon.com,HTTP/1.1,102,20,1263,2,0.000433,0.000061,0.000063
192.168.0.1,www.amazon.com,HTTP/1.0,103,10,418,2,0.000514,0.000041,0.000012
192.168.0.1,www.amazon.com,HTTP/1.1,103,10,418,2,0.000482,0.000062,0.000008
192.168.0.1,www.amazon.com,HTTP/1.0,104,10,419,2,0.000440,0.000053,0.000010
